system:index,MATCH1_x,mean
00000000000000000e4b,42Census Tract 22063,0.103826923
00000000000000000e4c,42Census Tract 4093,0.186205845
0.00E+00,42Census Tract 25033,0.190466248
0.00E+00,42Census Tract 11063,0.224591469
0.00E+00,42Census Tract 19183,0.190501809
0.00E+00,42Census Tract 15173,0.172071589
0.00E+00,42Census Tract 11023,0.200139268
0.00E+00,42Census Tract 18073,0.154718265
0.00E+00,42Census Tract 4592.023,0.240966131
0.00E+00,42Census Tract 8023,0.146335538
00000000000000000e5a,42Census Tract 8043,0.12701178
00000000000000000e5b,42Census Tract 8093,0.132097531
00000000000000000e5c,42Census Tract 13023,0.20599447
00000000000000000e5d,42Census Tract 4043,0.075849386
00000000000000000e5e,42Census Tract 8063,0.156802808
00000000000000000e5f,42Census Tract 4053,0.112384198
0.00E+00,42Census Tract 7033,0.142462794
0.00E+00,42Census Tract 7053,0.120118483
0.00E+00,42Census Tract 7083,0.137589027
0.00E+00,42Census Tract 9023,0.115702396
0.00E+00,42Census Tract 9033,0.097699979
0.00E+00,42Census Tract 14013,0.19250842
0.00E+00,42Census Tract 7093,0.144614064
0.00E+00,42Census Tract 11143,0.226242032
00000000000000000e9a,42Census Tract 51523,0.17924541
00000000000000000ea6,42Census Tract 55203,0.219857889
00000000000000000ea8,42Census Tract 56053,0.196586626
00000000000000000f55,41Census Tract 10.013,0.214329204
00000000000000000f56,41Census Tract 10.023,0.265419033
00000000000000000f57,41Census Tract 11.023,0.230209484
00000000000000000f58,41Census Tract 11.013,0.218817222
0000000000000000167e,10Census Tract 223,0.160670128
1681,10Census Tract 6.013,0.242291849
1685,10Census Tract 163,0.161878565
1686,10Census Tract 233,0.155292711
1687,10Census Tract 263,0.152578308
1688,10Census Tract 123,0.182547882
1689,10Census Tract 253,0.223181959
0000000000000000168a,10Census Tract 213,0.16674436
0000000000000000168b,10Census Tract 33,0.204815784
1821,18Census Tract 263,0.298237297
1.80E+01,24Census Tract 7305.053,0.260567226
000000000000000019ad,9Census Tract 50423,0.233128662
000000000000000019ae,9Census Tract 50433,0.160069504
000000000000000019af,9Census Tract 50453,0.217887512
000000000000000019b0,9Census Tract 50413,0.156287786
000000000000000019b1,9Census Tract 41533,0.183336286
000000000000000019b3,9Census Tract 41563,0.245152272
000000000000000019b9,9Census Tract 41603,0.23438946
000000000000000019ba,9Census Tract 41613,0.230301349
000000000000000019bb,9Census Tract 50243,0.162094766
000000000000000019bc,9Census Tract 41623,0.227738108
000000000000000019bd,9Census Tract 50023,0.17953759
000000000000000019be,9Census Tract 50033,0.135885009
000000000000000019c3,9Census Tract 50123,0.233369601
000000000000000019c4,9Census Tract 50133,0.200595351
000000000000000019ca,9Census Tract 50283,0.182726091
000000000000000019cb,9Census Tract 50293,0.211178786
000000000000000019cc,9Census Tract 50303,0.141752601
000000000000000019cd,9Census Tract 50313,0.176356586
000000000000000019ce,9Census Tract 50263,0.187107953
000000000000000019cf,9Census Tract 50273,0.189310616
000000000000000019d0,9Census Tract 50373,0.186728191
000000000000000019d1,9Census Tract 50403,0.217641455
000000000000000019d2,9Census Tract 50353,0.193283989
000000000000000019d3,9Census Tract 50053,0.162353451
000000000000000019da,9Census Tract 50093,0.188013501
000000000000000019db,9Census Tract 50333,0.171103815
000000000000000019dc,9Census Tract 50173,0.16945516
000000000000000019dd,9Census Tract 50013,0.162971774
000000000000000019de,9Census Tract 50183,0.21132416
000000000000000019df,9Census Tract 50143,0.192030122
1.90E+05,9Census Tract 5245.013,0.194685839
00000000000000001d68,27Census Tract 513.043,0.287498274
1.00E+06,32Census Tract 58.043,0.164492142
1.00E+07,32Census Tract 29.363,0.120874929
1.00E+08,32Census Tract 18.043,0.115463047
1.00E+09,32Census Tract 51.063,0.156717711
00000000000000001e0b,32Census Tract 50.173,0.080247368
00000000000000001e0c,32Census Tract 29.653,0.10900623
00000000000000001e0d,32Census Tract 29.663,0.090268007
00000000000000001e0e,32Census Tract 29.703,0.128959603
00000000000000001e0f,32Census Tract 58.483,0.105924738
1.00E+10,32Census Tract 58.353,0.138825237
1.00E+11,32Census Tract 58.363,0.134185316
1.00E+12,32Census Tract 29.803,0.098586717
1.00E+14,32Census Tract 33.073,0.113713872
1.00E+15,32Census Tract 36.343,0.09777237
1.00E+16,32Census Tract 36.353,0.1295525
1.00E+17,32Census Tract 36.443,0.093631399
1.00E+18,32Census Tract 58.533,0.114476754
1.00E+19,32Census Tract 58.293,0.097802515
00000000000000001e1a,32Census Tract 58.323,0.098134146
00000000000000001e1b,32Census Tract 29.813,0.083126928
00000000000000001e1c,32Census Tract 28.433,0.10393065
00000000000000001e1f,32Census Tract 46.013,0.084710114
1.00E+20,32Census Tract 50.143,0.10472092
1.00E+21,32Census Tract 53.543,0.12556742
1.00E+22,32Census Tract 53.533,0.122860729
1.00E+23,32Census Tract 32.473,0.139594437
1.00E+24,32Census Tract 54.393,0.104671454
1.00E+25,32Census Tract 15.013,0.080906287
1.00E+26,32Census Tract 28.483,0.114799399
1.00E+27,32Census Tract 5.283,0.121255912
1.00E+28,32Census Tract 14.023,0.10391008
1.00E+29,32Census Tract 34.313,0.106052365
00000000000000001e2a,32Census Tract 1.073,0.100650421
00000000000000001e2b,32Census Tract 34.303,0.110031186
00000000000000001e2c,32Census Tract 4.013,0.10810751
00000000000000001e2d,32Census Tract 5.273,0.120179836
00000000000000001e2e,32Census Tract 29.963,0.100329952
00000000000000001e2f,32Census Tract 22.063,0.076437488
1.00E+30,32Census Tract 22.073,0.139752583
1.00E+31,32Census Tract 44.023,0.12509944
1.00E+32,32Census Tract 43.013,0.083182742
1.00E+33,32Census Tract 43.023,0.103266319
1.00E+34,32Census Tract 1.083,0.102376522
1.00E+35,32Census Tract 28.463,0.098582685
1.00E+36,32Census Tract 28.443,0.10048404
1.00E+37,32Census Tract 53.463,0.10932533
1.00E+38,32Census Tract 29.643,0.120110783
1.00E+39,32Census Tract 29.683,0.120785403
00000000000000001e3a,32Census Tract 29.693,0.088265653
00000000000000001e3b,32Census Tract 58.373,0.148497089
00000000000000001e3c,32Census Tract 58.303,0.11180152
00000000000000001e3d,32Census Tract 58.253,0.11538278
00000000000000001e3e,32Census Tract 58.493,0.099937098
00000000000000001e3f,32Census Tract 58.263,0.105110975
1.00E+41,32Census Tract 36.193,0.127768858
1.00E+42,32Census Tract 5.203,0.109399431
1.00E+43,32Census Tract 5.223,0.093212952
1.00E+44,32Census Tract 53.513,0.112872773
1.00E+45,32Census Tract 49.253,0.106221582
1.00E+46,32Census Tract 5.213,0.094819575
1.00E+47,32Census Tract 5.233,0.101602988
1.00E+48,32Census Tract 4.033,0.114759887
1.00E+49,32Census Tract 14.013,0.106364324
00000000000000001e4a,32Census Tract 15.023,0.0900457
00000000000000001e4b,32Census Tract 5.253,0.127159068
00000000000000001e4c,32Census Tract 5.243,0.113662356
00000000000000001e4d,32Census Tract 32.603,0.099232558
00000000000000001e4e,32Census Tract 31.043,0.094457901
00000000000000001e4f,32Census Tract 32.283,0.097881373
1.00E+50,32Census Tract 32.493,0.1751526
1.00E+51,32Census Tract 32.413,0.12025995
1.00E+52,32Census Tract 32.443,0.172960838
1.00E+53,32Census Tract 33.113,0.14521728
1.00E+54,32Census Tract 31.033,0.107811529
1.00E+55,32Census Tract 36.373,0.102044742
1.00E+56,32Census Tract 36.243,0.117137559
1.00E+57,32Census Tract 36.433,0.101512137
1.00E+58,32Census Tract 36.273,0.095985996
1.00E+59,32Census Tract 16.133,0.125065924
00000000000000001e5a,32Census Tract 32.383,0.105952181
00000000000000001e5b,32Census Tract 33.133,0.149633965
00000000000000001e5c,32Census Tract 32.433,0.119579288
00000000000000001e5d,32Census Tract 33.193,0.155484802
00000000000000001e5e,32Census Tract 33.153,0.145409851
00000000000000001e5f,32Census Tract 17.103,0.099870535
1.00E+60,32Census Tract 17.113,0.123071964
1.00E+61,32Census Tract 1.063,0.097527189
1.00E+62,32Census Tract 1.093,0.103631594
1.00E+63,32Census Tract 17.123,0.151997961
1.00E+64,32Census Tract 19.013,0.109546458
1.00E+65,32Census Tract 17.143,0.108244828
1.00E+66,32Census Tract 44.013,0.095532809
1.00E+67,32Census Tract 28.453,0.115264865
1.00E+68,32Census Tract 58.383,0.11336366
1.00E+69,32Census Tract 32.303,0.111925243
00000000000000001e6a,32Census Tract 17.153,0.107638589
00000000000000001e6b,32Census Tract 19.023,0.115206352
00000000000000001e6c,32Census Tract 32.393,0.133728499
00000000000000001e6d,32Census Tract 32.453,0.120162955
00000000000000001e6e,32Census Tract 58.243,0.153966605
00000000000000001e6f,32Census Tract 58.523,0.111256032
1.00E+74,32Census Tract 32.483,0.156626799
1.00E+75,32Census Tract 32.463,0.117640183
1.00E+76,32Census Tract 32.523,0.172236324
1.00E+77,32Census Tract 32.503,0.168183416
1.00E+78,32Census Tract 58.503,0.118285504
00000000000000001e7a,32Census Tract 36.253,0.096897009
00000000000000001e7b,32Census Tract 36.293,0.108227859
00000000000000001e7c,32Census Tract 36.333,0.094943851
00000000000000001e7d,32Census Tract 36.313,0.096969215
00000000000000001e7e,32Census Tract 53.583,0.105548946
1.00E+80,32Census Tract 33.183,0.137900703
1.00E+81,32Census Tract 34.273,0.105182274
1.00E+82,32Census Tract 34.263,0.144102296
1.00E+83,32Census Tract 32.543,0.115493812
1.00E+84,32Census Tract 32.343,0.100784462
1.00E+86,32Census Tract 34.283,0.10258681
1.00E+87,32Census Tract 36.393,0.108308533
1.00E+88,32Census Tract 36.363,0.153554529
1.00E+89,32Census Tract 29.823,0.100852801
00000000000000001e8a,32Census Tract 58.223,0.155700629
00000000000000001e8c,32Census Tract 27.073,0.12254996
00000000000000001e8d,32Census Tract 29.373,0.10734877
00000000000000001e8e,32Census Tract 28.103,0.114235127
00000000000000001e8f,32Census Tract 29.413,0.118724669
1.00E+90,32Census Tract 29.423,0.125889736
1.00E+91,32Census Tract 34.183,0.183655838
1.00E+92,32Census Tract 34.193,0.097269638
1.00E+93,32Census Tract 34.213,0.105157261
1.00E+94,32Census Tract 34.083,0.129635419
1.00E+95,32Census Tract 34.093,0.102141762
1.00E+96,32Census Tract 34.163,0.124997848
1.00E+98,32Census Tract 453,0.102218657
1.00E+99,32Census Tract 49.173,0.103038562
00000000000000001e9a,32Census Tract 49.183,0.110445442
00000000000000001e9b,32Census Tract 49.193,0.106859436
00000000000000001e9c,32Census Tract 49.203,0.108511735
00000000000000001e9d,32Census Tract 49.153,0.124163007
00000000000000001e9e,32Census Tract 51.073,0.140067226
00000000000000001e9f,32Census Tract 49.213,0.116540463
00000000000000001ea0,32Census Tract 51.083,0.122613556
00000000000000001ea1,32Census Tract 53.113,0.115219807
00000000000000001ea2,32Census Tract 53.123,0.123492698
00000000000000001ea3,32Census Tract 49.243,0.181645566
00000000000000001ea4,32Census Tract 50.063,0.166395034
00000000000000001ea5,32Census Tract 49.233,0.133824243
00000000000000001ea6,32Census Tract 51.023,0.17333319
00000000000000001ea7,32Census Tract 51.033,0.219582247
00000000000000001ea8,32Census Tract 51.043,0.167606196
00000000000000001ea9,32Census Tract 50.123,0.106594728
00000000000000001eaa,32Census Tract 53.163,0.126075945
00000000000000001eab,32Census Tract 53.133,0.170264855
00000000000000001eac,32Census Tract 50.113,0.113803276
00000000000000001ead,32Census Tract 5.193,0.116309335
00000000000000001eae,32Census Tract 36.123,0.095411808
00000000000000001eaf,32Census Tract 63,0.110988503
00000000000000001eb0,32Census Tract 36.133,0.097096907
00000000000000001eb1,32Census Tract 47.033,0.079068627
00000000000000001eb2,32Census Tract 10.043,0.112592766
00000000000000001eb3,32Census Tract 5.183,0.105283438
00000000000000001eb4,32Census Tract 16.073,0.10361093
00000000000000001eb5,32Census Tract 16.093,0.098369031
00000000000000001eb6,32Census Tract 73,0.064530321
00000000000000001eb7,32Census Tract 83,0.098517845
00000000000000001eb8,32Census Tract 403,0.122642106
00000000000000001eb9,32Census Tract 16.103,0.128735766
00000000000000001eba,32Census Tract 47.103,0.116639339
00000000000000001ebb,32Census Tract 47.143,0.093088396
00000000000000001ebc,32Census Tract 47.153,0.084556119
00000000000000001ebd,32Census Tract 47.163,0.092583637
00000000000000001ebe,32Census Tract 133,0.137971495
00000000000000001ebf,32Census Tract 413,0.114689248
00000000000000001ec0,32Census Tract 423,0.097548054
00000000000000001ec1,32Census Tract 49.103,0.105209523
00000000000000001ec2,32Census Tract 49.113,0.163487381
00000000000000001ec3,32Census Tract 49.123,0.137880718
00000000000000001ec4,32Census Tract 28.323,0.097331179
00000000000000001ec5,32Census Tract 24.043,0.078846895
00000000000000001ec6,32Census Tract 16.123,0.09798489
00000000000000001ec7,32Census Tract 27.083,0.095649605
00000000000000001ec8,32Census Tract 34.103,0.112995231
00000000000000001ec9,32Census Tract 29.403,0.159928732
00000000000000001eca,32Census Tract 34.223,0.100086543
00000000000000001ecb,32Census Tract 28.313,0.092631713
00000000000000001ecc,32Census Tract 5.173,0.118297061
00000000000000001ecd,32Census Tract 58.033,0.173910986
00000000000000001ece,32Census Tract 50.053,0.087311915
00000000000000001ecf,32Census Tract 5.133,0.123000208
00000000000000001ed0,32Census Tract 5.103,0.110625071
00000000000000001ed1,32Census Tract 1.033,0.099451477
00000000000000001ed2,32Census Tract 54.233,0.121542809
00000000000000001ed3,32Census Tract 54.323,0.123117594
00000000000000001ed4,32Census Tract 5.143,0.123100083
00000000000000001ed5,32Census Tract 5.153,0.118905751
00000000000000001ed6,32Census Tract 5.163,0.179309067
00000000000000001ed7,32Census Tract 17.183,0.094325596
00000000000000001ed8,32Census Tract 22.033,0.09756346
00000000000000001ed9,32Census Tract 24.033,0.08332483
00000000000000001eda,32Census Tract 24.053,0.080680272
00000000000000001edb,32Census Tract 24.063,0.097789122
00000000000000001edc,32Census Tract 25.043,0.132316806
00000000000000001edd,32Census Tract 25.053,0.10697387
00000000000000001ede,32Census Tract 17.083,0.132877412
00000000000000001edf,32Census Tract 53.203,0.150665978
00000000000000001ee0,32Census Tract 25.063,0.088936483
00000000000000001ee1,32Census Tract 18.013,0.117573731
00000000000000001ee2,32Census Tract 27.063,0.100504917
00000000000000001ee3,32Census Tract 54.213,0.091772867
00000000000000001ee4,32Census Tract 22.043,0.104666027
00000000000000001ee5,32Census Tract 16.113,0.11841389
00000000000000001ee6,32Census Tract 53.373,0.199997856
00000000000000001ee7,32Census Tract 18.033,0.132997835
00000000000000001ee8,32Census Tract 53.413,0.127289106
00000000000000001ee9,32Census Tract 28.143,0.125835031
00000000000000001eea,32Census Tract 28.233,0.107138101
00000000000000001eeb,32Census Tract 28.273,0.137948942
00000000000000001eec,32Census Tract 28.253,0.140313911
00000000000000001eed,32Census Tract 28.293,0.147084726
00000000000000001eee,32Census Tract 28.333,0.122642872
00000000000000001eef,32Census Tract 28.343,0.126514232
00000000000000001ef0,32Census Tract 28.303,0.125964829
00000000000000001ef1,32Census Tract 29.583,0.123057171
00000000000000001ef2,32Census Tract 28.223,0.115639241
00000000000000001ef3,32Census Tract 29.443,0.103458273
00000000000000001ef4,32Census Tract 29.493,0.107200409
00000000000000001ef5,32Census Tract 29.483,0.116156053
00000000000000001ef6,32Census Tract 30.013,0.113035538
00000000000000001ef7,32Census Tract 30.033,0.118725293
00000000000000001ef8,32Census Tract 28.353,0.124591414
00000000000000001ef9,32Census Tract 28.363,0.106127942
00000000000000001efa,32Census Tract 29.503,0.102174969
00000000000000001efb,32Census Tract 29.513,0.121094888
00000000000000001efc,32Census Tract 29.533,0.110547652
00000000000000001efd,32Census Tract 30.043,0.089545657
00000000000000001efe,32Census Tract 30.053,0.109109961
00000000000000001eff,32Census Tract 30.063,0.095814042
00000000000000001f00,32Census Tract 31.023,0.104164361
00000000000000001f01,32Census Tract 29.543,0.077083271
00000000000000001f02,32Census Tract 47.093,0.107915629
00000000000000001f03,32Census Tract 49.263,0.119379638
00000000000000001f04,32Census Tract 36.203,0.130238171
00000000000000001f05,32Census Tract 58.553,0.172151642
